text,label
WATCH: Why NFL Players Taking A Knee Is Total Bullsh*t…It’s Really About “Trump-Derangement-Syndrome”,fake
Hero Church Member With CCL Stops Sudanese Shooter Who Stormed Church in Tennessee Kills and Injures Churchgoers,fake
PRESIDENT TRUMP SLAM DUNKS Golden State NBA Punk Stephen Curry Who Bragged About Not Going To White House To Celebrate Championship,fake
Priceless! #TuckerCarlson Destroys Leftist #RobReiner Over Russian Propaganda Ad Claiming ‘We’ve Been Invaded!’ [Video],fake
Maxine Waters Hijacks Funeral To Bash Trump…Turns Service Into Wild-Eyed Lynch Mob [Video],fake
Funny! President Trump Has Great Aim On The Football Field [Video],fake
LOL! Costco Puts Hillary In “Milk Aisle” For Book Signing…Customers Shout “HILLARY FOR PRISON!”…Ask For Membership Refunds [VIDEO],fake
WATCH: TUCKER CARLSON DESTROYS Leftist Professor Who Claims “It’s a privilege to teach future DEAD COPS” and Defends Antifa’s Right To Beat Their Opponents,fake
SEE WHY “Politically Incorrect” Sign DAIRY QUEEN Owner Posted On DOOR Has Liberals Going Nuts [VIDEO],fake
WATCH: TOP 5 VIDEOS The Leftist Media Doesn’t Want You to See Of KID ROCK Giving Back To Others,fake
Watch Father of #Benghazi Victim Slam Hillary: “My son would still be alive…” – #NeverForget The Benghazi Heroes 9/11/12 [Video],fake
"WATCH: 12-YR OLD BOY’S MOTHER Helps Him Transition To A “Female”…2 Years Later, He Changes His Mind",fake
CHER TELLS TWITTER Followers To Open Their Homes To “DREAMERS”…Conservative Twitter User Shares Her Address To Make It Easier For “Dreamers” To Find Her,fake
BOMBSHELL REPORT: NSA OFFERED TO GIVE HILLARY’S EMAILS To FBI…James Comey Rejected Them,fake
VIOLENT ANTIFA THUGS WEAR MASKS To Hide Their Identities…Let’s Make Sure Every American Sees Their Mug Shots,fake
LOL! SHAKEDOWN ARTIST JESSE JACKSON TELLS CROWD: “President Trump Would Not Qualify To Get Into Jesus’ Kingdom” [VIDEO],fake
"What? First Graders Asked Not to Use the Words ‘God’, ‘Jesus’ or ‘Devil’ in Class [Video]",fake
WOW! Rebel Media Finds Shocking Evidence Implicating Son of DEM APPOINTED Judge In “Hate Crime” Trump Supporter Was FALSELY Charged With [VIDEO],fake
WATCH: MALIA OBAMA ANGRILY SNAPS at Woman For Asking To Take Picture With Her Grandson at Harvard: “Are you gonna take it in my face like an animal in a cage?”,fake
Democrats Won’t Have A Chance in 2018 Unless They Start to Do This,fake
FORMER SECRET SERVICE AGENT EXPLAINS TRUMP: “He’s a Queens guy”….”It’s time for the brawler” [Video],fake
CLASSIC! TRUMP Hints At Sheriff Joe Pardon: “I’ll make a prediction. I think he’s going to be just fine.” [Video],fake
WATCH: LOUIE GOHMERT Wants LYING Democrat VA Governor McAuliffe Investigated For “Facilitating Violence” In Charlottesville,fake
OKLAHOMA LAWMAKER BLASTED FOR SAYING: “Shouldn’t Mosques Be Removed After 911 by ANTIFA Logic?” [VIDEO],fake
LEFTIST ANTIFA Attacks Boston Police…Shows Their True Colors in Violent Display Against Free Speech [Video],fake
STEVE BANNON JUST MADE A BIG ANNOUNCEMENT About What He’ll Be Doing After Leaving The White House…And It’s Very Bad News For The Left  ,fake
DEMOCRAT REP: I Can’t Wait for Trump to “Hang Himself”…”We Should Just Let Him Do That” [Video],fake
THE PURGE: NYC Mayor De Blasio to Review ‘All Symbols of Hate” on City Property,fake
DEPARTMENT STORE MANNEQUINS Changed to Give Nazi Salute…Shoppers Ignore,fake
MEDIA IGNORES! Huge List of Attacks on Conservatives is Shocking,fake
SKETCHY FIRM BEHIND SALACIOUS ALLEGATIONS Against Trump Tries to Pull a Fast One on Senate Judiciary Committee,fake
"WATCH: CNN DOES SEGMENT From Bunker In Hawaii, Tells Viewers Hawaii’s Been Preparing For Nuclear Strike Since Trump Took Office…CNN’s Best Survival Tip: “FIND A CAVE”",fake
BRILLIANT TRUMP ADVISER: “The Extreme Media” Has Gotten Donald Trump Wrong Since He Announced [Video],fake
"WHILE DEMOCRATS Were Focused On Russia and P*ssy Hats, President Trump Quietly Accomplished Something So Awesome, It Will Leave Conservatives Cheering",fake
"WATCH: KELLYANNE CONWAY Gives Dreaded Answer To Liberal Hack, “This Week” Host George Stephanopoulos’ Question About Trump’s Plans To Run In 2020",fake
4 Of 8 DETROIT MAYORAL Candidates Are Felons…Two Convicted Of Assault With Intent To Commit Murder: “Black marks on your record show you have lived a little…”,fake
"DEMOCRAT HEADS SET TO EXPLODE: Feds Waive Environmental Regulations To Begin Construction On 15-Mile Border Wall At Site Of 31,000 Illegal Alien Apprehensions",fake
PRESIDENT TRUMP Looking at Executive Action on Obamacare,fake
NBC PUTS VIEWERS Out Of Their Misery…Cancels Disastrous MEGYN KELLY Show,fake
BURN! NYT TAKES JAB AT FOX NEWS…Watch How FOX Got Even in a Big Way! [Video],fake
OOPS! VIDEO Shows Senator McCain Saying He’ll Fight To REPEAL and REPLACE Obamacare Only 9 Months Ago: “We have to scrap it entirely and start over”,fake
HOLLYWOOD LIBS HAVE EPIC MELT DOWNS…Threaten President Trump Over His Transgender Military Policy,fake
BREAKING NEWS: MUSLIM WHITE HOUSE HACKER the Obama Regime Hired Arrested at Airport Trying to Flee the US,fake
MN: SOMALI MUSLIM IMMIGRANTS Explain Why It’s Acceptable To Kill Anyone Who Insults Mohammed [VIDEO],fake
NED RYUN ON WHITE HOUSE LEAKS: “This is not whistleblowing. This is weaponizing classified info to undermine a duly-elected President” [Video],fake
WATCH: AUSTRALIAN SENATOR Forced To Resign Only Two Days After Video Of Her Breastfeeding While Giving Speech In Parliament Goes Viral,fake
DETROIT: IMMIGRANT STEALS $132 MILLION From Medicare…Owns $7 Million Mansion With Indoor Basketball Court…Defense Lawyer Mohammed Nasser Says He’s “Not a flight risk”,fake
TRUMP: “Let Obamacare fail… I’m not going to own it.”,fake
CHILDISH CNN HOST Refuses To Call Trump Her President: “He’s YOUR President” [Video],fake
IS TRUMP DITCHING Obama’s “Bad Deal” to Bring Muslim Refugees in Australia to the US?,fake
BREAKING NEWS: OBAMA’S AG Loretta Lynch Ordered Manafort’s Phone Tapped During Meeting With Russian Lawyer,fake
"MORE WINNING! After 14 Year Ban, China Welcomes Back US Beef To Their Multibillion-Dollar Market",fake
DAVID LETTERMAN Offers Advice To Crybaby Comrades: “Stop Whining…Figure Out A Way To Remove Trump”,fake
HILARIOUS! CNN President Jeff Zucker Is Hitler [VIDEO],fake
"REPORT: ANTI-TRUMP, Open-Borders Clooney’s No Longer Feel Secure In England…Moving Back To U.S",fake
"WAS KILLER OF FEMALE NYPD Officer, HILLARY Supporter Inspired By Democrat Leaders, Black Lives Matter Anti-Cop Rhetoric?",fake
OMINOUS WARNING TO EUROPEANS: You Are Committing Self-Murder…Life As You Know It Is About To Change…Immigrants Will Bring Their Wars To Your Doorstep [VIDEO],fake
THE KING OF “US vs THEM” POLITICS Claims Trump Has Divisive Policies: “Fight against the politics of ‘us and them’ [Video],fake
PRO-TRUMP CHICAGOANS HIT BACK: Use ‘Real Fake’ Sculpture in Front of Trump Tower as a Monument to CNN,fake
NYC COP Congratulates Trump Supporter For Educating Young Girl On Truth About Communism…”Facts Hurt People’s Feelings” [VIDEO],fake
"NEWT GINGRICH: Why Obama, NOT TRUMP, Should Testify Under Oath Before Congress in Russia Probe [VIDEO]",fake
PELOSI GIGGLES NERVOUSLY: “After I Met President Trump I Prayed For America” [Video],fake
"UPDATE: DEM OFFICIAL CAUGHT ON TAPE: “I’m Glad He (Scalise) Got Shot, I Wish He Was F*cking Dead…” [Audio]",fake
MSNBC HOST Compares Getting Close to Trump to ‘Hugging a Suicide Bomber’ [Video],fake
WOW! TRUMP UNDERESTIMATED ILLEGAL VOTE: New Study Shows Up to 5.7 Million NON-CITIZENS Voted ILLEGALLY In 2008 Obama Election [VIDEO],fake
MSNBC ANCHOR Makes Sexist Comment That Men Can’t “Stand Up” to Trump [Video],fake
AWESOME! PRO-TRUMP CROWD Protests Fake News at CNN Headquarters [Video],fake
"TENNESSEE: ARMED FUGITIVES Wanted For Murder Of 2 Prison Guards, One Who Was Working Overtime To Care For Sick Wife, Get Big SURPRISE When BRAVE Armed Citizen Nabs Them [VIDEO]",fake
SIX PROMINENT DEMOCRATS WHO CALLED FOR VIOLENCE Against Americans That Don’t Agree With Their Politics [VIDEO],fake
"SEN TOM COTTON TO AG SESSIONS: “Do you like spy fiction: John LeCarre, Daniel Silva, Jason Mathews?……Do you like Jason Bourne or James Bond movies?” [Video]",fake
BONKERS MAXINE WATERS Leads Chant “Impeach 45″ at Pride Parade…”Stay Woke!” [Video],fake
BLACK TRUMP SUPPORTER Goes On Tirade Over CNN’s Support For Radical Islam At #MarchAgainstSharia [VIDEO],fake
PHONY HILLARY Breaks Out Fake Southern Accent During Speech to Grads [Video],fake
JUDGE NAPOLITANO: James Comey’s Pre-Testimony Reveals Trump Did Nothing Illegal [Video],fake
BUSTED! UNCOVERED 2009 VIDEO Shows London’s Muslim Mayor Calling Moderate Muslims “Uncle Toms”…2002 Video Shows Him Defending Convicted Terrorists,fake
“CHICKEN LITTLE” AL GORE Uses Fear and the Bible to Push his Climate Agenda [Video],fake
PRO-TRUMP ROCKER #TedNugent Fires Back at Comparison to #KathyGriffin: “We’re talking apples and grenades”,fake
MSNBC ANCHOR Drops Mic on Rep. Keith Ellison: “I just don’t know what you said…AT ALL!” [Video],fake
DELUSIONAL HILLARY Calls Her Email Scandal The “Biggest Nothing-Burger Ever”…”They covered It Like It Was Pearl Harbor” [Video],fake
WHY IT’S GOOD NEWS For Conservatives That Bitter Hillary Can’t Shut Up About Losing [VIDEO],fake
NEWT GINGRICH Gives Best Ever Solution to Stop WH Leaks! [Video],fake
WOW! GLOBALIST LEADERS Furious Over Trump’s IMPORTANT Decision at G7,fake
CHOKING ON HER LIES? HILLARY CLINTON Has Coughing Fit During Speech At Alma Mater [VIDEO],fake
LIKE A BOSS! President Trump’s Arrival at the EU Headquarters: “You can expect the president to be very tough on them” [Video],fake
EX-CIA CHIEF DROPS A TRUTH BOMB: Trump Never Pressured Intelligence Community to Drop Flynn Investigation [VIDEO],fake
D.C. BAR OWNER Where Seth Rich Was Last Seen Drops Bombshell: NO EMPLOYEES Of Bar Questioned By DC Police…Never Asked For Surveillance Tapes [VIDEO],fake
SOFT COUP ALERT: Shocking Percentage Of Negative Coverage On Trump Will Blow Your Mind!,fake
CROOKED HILLARY CLINTON’S Latest Speech To Be Crashed By Angry HAITIANS Pushing For Answers,fake
LEGAL EXPERT JONATHAN TURLEY Shoots Down Joe Scarborough’s Case Against Trump: “Not obstruction” [Video],fake
UPDATE: UNDER PRESSURE? MISS USA Just Flip Flopped On Healthcare [VIDEO],fake
WATCH DEMOCRATS Repeat Exact Same Phrase On Fake Trump/Russian Story [Video],fake
FULL INTERVIEW: Judge Jeanine Pirro’s In-Depth Interview With President Trump [Video],fake
MICHELLE OBAMA COMES OUT OF HIDING To Accuse President Trump Of “Not Caring About Your Kids” Wants Them To Eat “Crap” [VIDEO],fake
FURIOUS FBI Agents Speak Out On Clinton Email Case: “We didn’t search their house. We always search the house.”,fake
TAKE OUR POLL: Who Do You Think President Trump Should Pick To Replace James Comey?,fake
WATCH MSNBC Anchor Make Outrageous Claim About Her Pre-existing Condition For Obamacare [Video],fake
THE MOST UNCOURAGEOUS PRESIDENT EVER Receives A Courage Award…Proceeds To Whine About Current President,fake
VIDEO: HARLEM BAR Kicks Customers Out For Wearing Trump Hats: “We don’t play that sh*t here”,fake
"PRO-HILLARY New York Daily News Writer DESTROYS Hillary, Tells Her To, “Shut The F**k Up And Go Away”",fake
BOMBSHELL BIOGRAPHY: “SELF-OBSESSED” BARACK OBAMA Asked WHITE Girlfriend To Marry Him…Dated Her While Engaged To Michelle,fake
CUBANS BRUTALLY ATTACK Brave Man Waving US Flag In Front Of Communist Parade [Video],fake
PRICELESS! BILL MAHER CALLS Senator Elizabeth Warren “Pocahontas” During Interview [VIDEO],fake
LOU DOBBS UNLOADS On “Inept” Paul Ryan For Denying Trump Progress On Promises: “Working Against The President And His Agenda At Every Turn” [VIDEO],fake
GUY WHO MADE MILLIONS Selling “Science” To Kids Suggests U.S. Adopt Policy To Eliminate Kids To Save Earth [VIDEO],fake
Joe Scarborough BERATES Mika Brzezinski Over “Cheap Shot” At Ivanka Trump: “You don’t have to be so snotty!” [VIDEO],fake
200 SOCIALIST RADICALS Storm Heritage Foundation In DC: “We’re shutting it down!” [Video],fake
SHOCKER! CNN PANEL Rips On DNC Chair For His Disgusting Profanity Laden Speeches [Video],fake
FAKE NEWS! RIGGED NBC/WSJ POLL Claims Trump Hits “Historic Lows”…100% FALSE!,fake
GET OFF OUR CAMPUS! How Universities Plan To “Weed Out” Conservative Professors…Only Hire Liberal Educators,fake
PROUD MOMENT FOR AMERICA: President Trump Signs Bill Giving VETERANS Access To Private Health Care…Another Promise Kept [VIDEO],fake
BONKERS! WATCH DNC CHAIR Give Another Nasty Speech: Republicans “don’t give a sh*t about the people”! [Video],fake
LOL! Democrats To Sue Over “Unprecedented Environmental Catastrophe” Trump Wall Poses To Birds…Ignores Actual Bird Blenders Pushed By Democrats [VIDEO],fake
WATCH FOR IT! TOWN HALLS FLOODED With Unhinged Fake Protesters Are Supported By These Radicals with Deep Pockets,fake
TWITTER Posts Hilarious Images After Announcement That It’s NOW ILLEGAL To Post Images Of Putin As “Gay”,fake
COLLEGE SNOWFLAKES FREAK OUT! “Feel Unsafe” Over VP Pence’s Planned Commencement Speech [Video],fake
SYRIAN REFUGEE Who Shocked CNN Anchor Is Back! Slams Obama’s Policy On Syria: Obama tarnished America’s image [Video],fake
FLASHBACK: EPIC FAIL When CNN’s Interview Of Syrian Victim Ends Up Bashing The Wrong Politician [Video],fake
DR GORKA EXPOSES THE COMMIES: One Word Susan Rice Cronies Used Is A Warning To Americans [Video],fake
WHICH IS IT? DID SUSAN RICE Lie to Andrea Mitchell or Judy Woodruff Two Weeks Ago? [Video],fake
NY Teacher Gives Assignment To High School Kids: Come Up With Argument In Favor Of Mass Killings Of Jews,fake
REPUBLICAN TURNS TABLES ON FBI: Deputy Director On The Hot Seat Now,fake
BUSTED! CLINTON ADVISOR JOHN PODESTA Paid BIG Money By Russia [Video],fake
TWO NEW JERSEY MOMS Attacked By Community For Exposing Islamic Indoctrination In Middle School…Thomas More Law Center Steps Up To Defend Them [VIDEO],fake
LOL! DEM Senator Dick Durbin Voted To Confirm Circuit Judge Gorsuch In 2006…Tells CNN Host “He Can’t Remember” How He Voted [VIDEO],fake
"YOUNG DANISH COUPLE BEATEN, Woman Punched In Head, After “ETHNIC” Gang Attacked Them For Eating Pork On Pizza",fake
WATCH DINESH D’SOUZA’S GREAT COMEBACK To A Student Who Called Him A “Hack” [Video],fake
"COP LAUNCHES BIKE AT ANTI-TRUMP TERRORIST In Philadelphia, As Masked Antifa Cowards Wage War On Trump Supporters [VIDEO]",fake
WOOHOO! VETS GET RIGHTS BACK: Obama’s Overboard Gun Regulations for Vets Rolled Back,fake
What Neighbor Said About MUSLIM MAN ID’d As London Terrorist Speaks Volumes About The Danger Of “Islamic Non-Assimilation” [VIDEO],fake
NANCY PELOSI ASKED: Who’s the Leader of the Dems?…Any Guesses? Soros? [Video],fake
BREAKING: ELECTRONICS BANNED on Some U.S. Flights From Middle East…List of 9 Airlines and Airports Affected,fake
TRAGIC! JOBLESS AMERICANS Forced to Train Their Foreign Replacements Speak Out: “This is not about skills…This is about costs” [Video],fake
BRITISH MP Nigel Evans SHAMES Anti-Trump Parliament: “He is going to go down in history as being roundly condemned for being the ONLY politician to keep his promises” [VIDEO],fake
BREAKING: Secret Service Laptop STOLEN From Vehicle In Bronx…You Won’t Believe What’s On It!,fake
DID MCDONALD’S TWEET Nasty Things to President Trump? Tweet Deleted But Liberal Press Runs With It,fake
"HILARIOUS! WHITE HOUSE Totally Punks Rabid Liberal MSNBC Host Rachel Maddow, After She Announces Bombshell Release Of Trump Taxes On Tonight’s Show",fake
TRUMP TELLS State Department To Make CUT More Than 50% Of Funding To U.N.,fake
"WATCH: Wildly Popular, Outspoken Geert Wilders Is Being Called “The Dutch Trump”…Why His Plan To De-Islamize The Netherlands Is Resonating With Voters",fake
SHOCKER! CNN POLITICAL DIRECTOR On Trump’s First 50 Days: ‘The business community could not be more enthusiastic’,fake
OUT OF HER MIND! Maxine Waters: ‘Sex Actions’ Allegations in Trump Dossier Are ‘Absolutely True’ [Video],fake
“WOODY” KAINE One Of Six ARRESTED After Peaceful Pro-Trump Supporters Were Attacked By VIOLENT RIOTERS At MN State Capitol [VIDEO],fake
